core	outsider	nonsep	gene.name
538	20	2	23	2X59246
539	9	13	23	2X59551
540	17	5	23	2X59612
541	20	2	23	2X59630
542	17	5	23	2X59634
543	12	10	23	2X59718
544	6	16	23	2X59722
545	18	4	23	2X59746
546	18	4	23	2X59786
547	13	9	23	2X59930
548	15	7	23	2X60015
549	20	2	23	2X60072
550	19	3	23	2X60086
551	17	5	23	2X60106
552	10	12	23	2X60130
553	17	5	23	2X60137
554	11	11	23	2X60466
555	16	6	23	2X60830
556	7	15	23	2X61269
557	8	14	23	2X61504
558	17	5	23	2X62009
559	14	8	23	2X62049
560	11	11	23	2X62406
561	9	13	23	2X62408
562	13	9	23	2X62546
563	19	3	23	2X62550
564	16	6	23	2X62610
565	19	3	23	2X62698
566	15	7	23	2X63096
567	17	5	23	2X63500
568	20	2	23	2X63501
569	12	10	23	2X63790
570	9	13	23	2X63905
571	20	2	23	2X64039
572	17	5	23	2X64135
573	9	13	23	2X64152
574	8	14	23	2X64388
575	20	2	23	2X64582
576	20	2	23	2X64848
577	14	8	23	2X64996
578	20	2	23	2X65659
579	18	4	23	2X65664
580	16	6	23	2X65913
581	16	6	23	2X66012
582	19	3	23	2X66950
583	20	2	23	2X67442
584	17	5	23	2X67469
585	19	3	23	2X67941
586	17	5	23	2X67972
587	10	12	23	2X68246
588	9	13	23	2X68339
589	41	2	2	3X68625
590	38	5	2	3X68733
591	34	9	2	3X69020
592	41	2	2	3X69082
593	14	29	2	3X69119
594	40	3	2	3X69263
595	39	4	2	3X69280
596	8	35	2	3X69284
597	38	5	2	3X69356
598	37	6	2	3X69363
599	27	16	2	3X69460
600	9	34	2	3X69712
601	29	14	2	3X70153
602	40	3	2	3X70156
603	31	12	2	3X70173
604	19	24	2	3X70263
605	20	23	2	3X70382
606	12	31	2	3X70387
607	23	20	2	3X70430
608	41	2	2	3X70601
609	38	5	2	3X70890
610	9	34	2	3X71250
611	8	35	2	3X71748
612	40	3	2	3X72188
613	41	2	2	3X72667
614	21	22	2	3X72851
615	41	2	2	3X73066
616	23	20	2	3X73122
617	40	3	2	3X73343
618	15	28	2	3X73363
619	39	4	2	3X73419
620	17	26	2	3X73430
621	15	28	2	3X73545
622	8	35	2	3X73552
623	39	4	2	3X73678
624	13	30	2	3X73713
625	22	21	2	3X73715
626	20	23	2	3X73717
627	41	2	2	3X73761
628	40	3	2	3X73813
629	9	34	2	3X73818
630	13	30	2	3X73827
631	12	31	2	3X73881
632	28	15	2	3X73886
633	21	22	2	3X74015
634	37	6	2	3X74016
635	39	4	2	3X74062
636	8	35	2	3X74063
637	9	34	2	3X74068
638	13	30	2	3X74069
639	11	32	2	3X74070
640	33	10	2	3X74081
641	16	27	2	3X74369
642	10	33	2	3X74627
643	41	2	2	4X74876
644	15	28	2	4X75012
645	15	28	2	4X75219
646	20	23	2	4X75632
647	8	35	2	4X75646
648	35	8	2	4X75655
649	18	25	2	4X75711
650	39	4	2	4X75787
651	41	2	2	4X75945
652	11	32	2	4X76127
653	39	4	2	4X76138
654	9	34	2	4X76262
655	10	33	2	4X76564
656	7	36	2	4X76565
657	20	23	2	4X76568
658	41	2	2	4X76575
659	16	27	2	4X76660
660	36	7	2	4X76662
661	16	27	2	4X76684
662	20	23	2	4X76705
663	30	13	2	4X76766
664	41	2	2	4X76821
665	34	9	2	4X76878
666	36	7	2	4X77071
667	38	5	2	4X77079
668	31	12	2	4X77082
669	14	29	2	4X77083
670	39	4	2	4X77145
671	38	5	2	4X77163
672	19	24	2	4X77296
673	18	25	2	4X77495
674	40	3	2	4X77500
675	29	14	2	4X77629
676	35	8	2	4X77708
677	25	18	2	4X77730
678	9	34	2	4X77733
679	40	3	2	4X77756
680	39	4	2	4X77983
681	20	23	2	4X77984
682	8	35	2	4X78123
683	36	7	2	4X78129
684	29	14	2	4X78332
685	29	14	2	4X78365
686	40	3	2	4X78388
687	36	7	2	4X78424
688	8	35	2	4X78558
689	15	28	2	4X78843
690	35	8	2	4X79030
691	35	8	2	4X79032
692	33	10	2	4X79244
693	34	9	2	4X79281
694	13	30	2	4X79479
695	41	2	2	4X79637
696	14	29	2	4X79652
697	41	2	2	4X79667
698	35	8	2	4X79702
699	39	4	2	4X79743
700	41	2	2	4X79751
701	40	3	2	4X79764
702	25	18	2	4X79772
703	29	14	2	4X80056
704	34	9	2	4X80173
705	11	32	2	4X80183
706	36	7	2	4X80192
707	16	27	2	4X80303
708	11	32	2	4X80469
709	22	21	2	4X80473
710	12	31	2	4X80603
711	14	29	2	4X80607
712	36	7	2	4X80643
713	39	4	2	4X80648
714	33	10	2	4X80754
715	24	19	2	4X80755
716	37	6	2	4X80756
717	31	12	2	4X80851
718	34	9	2	4X80947
719	34	9	2	4X81021
720	34	9	2	4X81114
721	11	5	29	5X81338
722	9	7	29	5X81346
723	13	3	29	5X81379
724	14	2	29	5X81431
725	14	2	29	5X81514
726	11	5	29	5X81516
727	14	2	29	5X81645
728	11	5	29	5X81938
729	14	2	29	5X82533
730	14	2	29	5X82591
731	12	4	29	5X82638
732	10	6	29	5X82640
733	9	7	29	5X82671
734	13	3	29	5X82732
735	10	6	29	5X82903
736	14	2	29	5X83064
737	10	6	29	5X83657
738	14	2	29	5X83755
739	14	2	29	5X83963
740	7	9	29	5X84126
741	13	3	29	5X84183
742	13	3	29	5X84243
743	14	2	29	5X84397
744	13	3	29	5X84562
745	13	3	29	5X84572
746	14	2	29	5X84700
747	12	4	29	5X84702
748	13	3	29	5X84737
749	14	2	29	5X84753
750	11	5	29	5X85205
751	13	3	29	5X85826
752	14	2	29	5X85836
753	10	6	29	5X86422
754	11	5	29	5X86583
755	12	4	29	5X86918
756	14	2	29	5X86965
757	14	2	29	5X87524
758	9	7	29	5X87577
759	11	5	29	5X87675
760	14	2	29	5X87698
761	13	3	29	5X87752
762	10	6	29	5X87916
763	14	2	29	5X88040
764	12	4	29	5X88043
765	12	4	29	5X88233
766	12	4	29	5X88281
767	12	4	29	5X88318
768	12	4	29	5X88667
769	13	3	29	5X89107
770	14	2	29	5X89166
771	13	3	29	5X89275
772	13	3	29	5X89283
773	8	8	29	5X89596
774	10	6	29	5X89603
775	14	2	29	5X89649
776	14	2	29	5X89971
777	11	5	29	5X90202
778	11	5	29	5X90334
779	12	4	29	5X90401
780	14	2	29	5X91144
781	6	10	29	5X91164
782	9	7	29	5X91577
783	10	6	29	5X91928
784	8	8	29	5X91957
785	10	6	29	5X92174
786	14	2	29	5X92289
787	12	4	29	5X92342
788	14	2	29	5X92412
789	11	5	29	5X92749
790	14	2	29	5X92818
791	11	5	29	5X92908
792	12	4	29	5X93349
793	10	6	29	5X93919
794	14	2	29	5X93998
795	14	2	29	5X94066
796	13	3	29	5X94205
797	14	2	29	5X94242
798	11	5	29	5X94529
799	11	5	29	5X94613
800	10	6	29	5X94888
801	14	2	29	5X94944
802	14	2	29	5X94949
803	5	11	29	5X95426
804	9	7	29	5X95468
805	11	5	29	5X95600
806	7	9	29	5X95669
807	14	2	29	5X95673
808	14	2	29	5X95801
809	14	2	29	5X96192
810	14	2	29	5X96283
811	14	2	29	5X96291
812	14	2	29	5X96396
813	12	4	29	5X96522
814	12	4	29	5X96545
815	14	2	29	5X96933
816	11	5	29	5X96959
817	10	6	29	5X96970
818	12	4	29	5X96980
819	14	2	29	5X96991
820	11	5	29	5X96997
821	14	2	29	5X97001
822	14	2	29	5X97190
823	13	3	29	5X97361
824	11	5	29	5X97821
825	8	8	29	5X97940
826	12	4	29	5X98105
827	11	5	29	5X98112
828	10	6	29	5X98114
829	13	3	29	5X98117
830	11	5	29	5X98157
831	6	10	29	5X98396
832	12	4	29	5X98655
833	14	2	29	5X98673
834	11	5	29	5X98871
835	11	5	29	5X98974
836	12	4	29	5X99159
837	5	11	29	5X99415
838	12	4	29	5X99609
839	13	3	29	5X99698
840	11	5	29	5X99721
841	11	5	29	5X99738
842	12	4	29	5X99849
843	14	2	29	5X100280
844	8	8	29	5X100899
845	12	4	29	5X100961
846	12	4	29	5X101014
847	12	4	29	5X101133
848	11	5	29	5X101411
849	10	6	29	5X101722
850	14	2	29	5X101730
851	6	10	29	5X101737
852	12	4	29	5X101740
853	13	3	29	5X101770
854	14	2	29	5X102238
855	10	6	29	5X102903
856	12	4	29	5X103072
857	7	9	29	5X103534
858	7	9	29	5X103625
859	14	2	29	5X103647
860	13	3	29	5X103651
861	12	4	29	5X104282
862	5	11	29	5X104323
863	11	5	29	5X104625
864	14	2	29	5X104628
865	14	2	29	5X104924
866	14	2	29	5X105082
867	13	3	29	5X105319
868	13	3	29	5X105354
869	14	2	29	5X106122
870	11	5	29	5X106202
871	13	3	29	5X106266
872	9	7	29	5X106531
873	14	2	29	5X106888
874	9	7	29	5X106903
875	14	2	29	5X107095
876	12	4	29	5X108741
877	10	6	29	5X109148
878	8	8	29	5X109151
879	6	10	29	5X109471
880	9	7	29	5X109819
881	13	3	29	5X110301
882	13	3	29	5X110324
883	14	2	29	5X110436
884	13	3	29	5X110512
885	13	3	29	5X111000
886	14	2	29	5X111007
887	11	5	29	5X111040
888	14	2	29	5X111186
889	10	6	29	5X111312
890	11	5	29	5X111320
891	14	2	29	5X111713
892	8	8	29	5X111875
893	13	3	29	5X112179
894	14	2	29	5X112233
895	14	2	29	5X113245
896	14	2	29	5X113380
897	11	5	29	5X113432
898	11	5	29	5X113527
899	14	2	29	5X113619
900	12	4	29	5X113708
901	12	4	29	5X113868
902	10	6	29	5X114037
903	14	2	29	5X114078
904	10	6	29	5X114429
905	12	4	29	5X114563
906	13	3	29	5X114682
907	5	11	29	5X114722
908	10	6	29	5X115300
909	8	8	29	5X115411
910	10	6	29	5X115416
911	8	8	29	5X115626
912	8	8	29	5X115631
913	12	4	29	5X115635
914	11	5	29	5X115898
915	10	6	29	5X116024
916	14	2	29	5X116082
917	13	3	29	5X116211
