core	outsider	nonsep	gene.name
350	34	5	6	1X32135
351	30	9	6	1X32146
352	35	4	6	1X32251
353	35	4	6	1X32340
354	36	3	6	1X32539
355	37	2	6	1X32670
356	37	2	6	1X32676
357	33	6	6	1X32760
358	29	10	6	1X32940
359	18	21	6	1X32955
360	34	5	6	1X32978
361	34	5	6	1X33033
362	34	5	6	1X33157
363	23	16	6	1X33468
364	31	8	6	1X33475
365	37	2	6	1X33678
366	20	19	6	1X33981
367	34	5	6	1X34060
368	26	13	6	1X34065
369	21	18	6	1X34074
370	32	7	6	1X34243
371	36	3	6	1X34245
372	28	11	6	1X34411
373	23	16	6	1X34423
374	31	8	6	1X34431
375	37	2	6	1X34615
376	37	2	6	1X34629
377	37	2	6	1X34940
378	19	20	6	1X34945
379	15	24	6	1X34954
380	32	7	6	1X34957
381	24	15	6	1X35075
382	37	2	6	1X35096
383	31	8	6	1X35117
384	23	16	6	1X35294
385	30	9	6	1X35333
386	16	23	6	1X35348
387	29	10	6	1X35409
388	34	5	6	1X35413
389	21	18	6	1X35419
390	23	16	6	1X35431
391	37	2	6	1X35477
392	37	2	6	1X35918
393	21	18	6	1X36099
394	36	3	6	1X36258
395	36	3	6	1X36415
396	31	8	6	1X36421
397	22	17	6	1X36424
398	36	3	6	1X36600
399	36	3	6	1X36670
400	23	16	6	1X36721
401	22	17	6	1X36724
402	31	8	6	1X36787
403	36	3	6	1X36794
404	26	13	6	1X36957
405	37	2	6	1X37089
406	36	3	6	1X37263
407	30	9	6	1X37348
408	24	15	6	1X37419
409	34	5	6	1X37638
410	37	2	6	1X37711
411	35	4	6	1X37726
412	29	10	6	1X37770
413	29	10	6	1X37800
414	21	18	6	1X38129
415	29	10	6	1X38176
416	28	11	6	1X38366
417	31	8	6	1X38374
418	23	16	6	1X38381
419	30	9	6	2X38473
420	37	2	6	2X38524
421	26	13	6	2X38531
422	33	6	6	2X38562
423	35	4	6	2X38593
424	30	9	6	2X38616
425	29	10	6	2X38631
426	21	18	6	2X38670
427	37	2	6	2X38687
428	35	4	6	2X38740
429	37	2	6	2X38781
430	37	2	6	2X38783
431	37	2	6	2X38859
432	31	8	6	2X39047
433	30	9	6	2X39079
434	37	2	6	2X39089
435	14	25	6	2X39350
436	31	8	6	2X39487
437	36	3	6	2X39540
438	36	3	6	2X39562
439	36	3	6	2X39616
440	36	3	6	2X39767
441	31	8	6	2X39808
442	37	2	6	2X39926
443	37	2	6	2X39983
444	36	3	6	2X40253
445	30	9	6	2X40258
446	37	2	6	2X40308
447	35	4	6	2X40321
448	32	7	6	2X40378
449	36	3	6	2X40413
450	35	4	6	2X40416
451	37	2	6	2X40528
452	31	8	6	2X40551
453	20	19	6	2X40737
454	37	2	6	2X40743
455	23	16	6	2X40810
456	36	3	6	2X40824
457	35	4	6	2X40857
458	20	19	6	2X40873
459	37	2	6	2X40965
460	30	9	6	2X40978
461	31	8	6	2X41007
462	29	10	6	2X41012
463	27	12	6	2X41021
464	33	6	6	2X41025
465	33	6	6	2X41093
466	26	13	6	2X41205
467	37	2	6	2X41223
468	37	2	6	2X41383
469	32	7	6	2X41398
470	37	2	6	2X41419
471	28	11	6	2X41422
472	36	3	6	2X41478
473	34	5	6	2X41679
474	20	19	6	2X41680
475	22	17	6	2X41684
476	31	8	6	2X41688
477	16	23	6	2X41721
478	35	4	6	2X41875
479	28	11	6	2X41892
480	32	7	6	2X42024
481	37	2	6	2X42031
482	35	4	6	2X42035
483	37	2	6	2X42052
484	27	12	6	2X42131
485	37	2	6	2X42184
486	36	3	6	2X42312
487	34	5	6	2X42372
488	36	3	6	2X42389
489	30	9	6	2X42564
490	37	2	6	2X42568
491	34	5	6	2X42764
492	36	3	6	2X42871
493	30	9	6	2X42928
494	17	22	6	2X42941
495	37	2	6	2X42954
496	28	11	6	2X42961
497	28	11	6	2X43034
498	32	7	6	2X43035
499	35	4	6	2X43114
500	32	7	6	2X43223
501	24	15	6	2X43246
502	36	3	6	2X43281
503	29	10	6	2X43285
504	28	11	6	2X43292
505	33	6	6	2X43296
506	35	4	6	2X43298
507	37	2	6	2X43316
508	28	11	6	2X43341
509	24	15	6	2X43400
510	36	3	6	2X43423
511	37	2	6	2X43544
512	33	6	6	2X43545
513	31	8	6	2X43610
514	35	4	6	2X43645
515	19	20	6	2X43654
516	24	15	6	2X43683
517	27	12	6	2X43708
518	26	13	6	2X43725
519	30	9	6	2X43751
520	28	11	6	2X43763
521	37	2	6	2X43794
522	32	7	6	2X43824
523	24	15	6	2X43827
524	37	2	6	2X43830
525	34	5	6	2X43864
526	30	9	6	2X43880
527	37	2	6	2X43938
528	30	9	6	2X44348
529	29	10	6	2X44525
530	21	18	6	2X44619
531	22	17	6	2X44634
532	37	2	6	2X44825
533	30	9	6	2X45108
534	37	2	6	2X45249
535	26	13	6	2X45274
536	28	11	6	2X46416
537	29	10	6	2X46809
538	37	2	6	2X47291
539	27	12	6	2X47762
540	32	7	6	2X48187
541	31	8	6	2X48521
542	37	2	6	2X48674
543	30	9	6	2X48793
544	36	3	6	2X49040
545	26	13	6	2X49643
546	34	5	6	2X49663
547	24	15	6	2X49696
548	36	3	6	2X49793
549	29	10	6	2X50511
550	27	12	6	2X50652
551	23	16	6	2X50677
552	35	4	6	2X50977
553	31	8	6	2X51351
554	17	22	6	2X51428
555	37	2	6	2X51486
556	36	3	6	2X51811
557	28	11	6	2X52180
558	28	11	6	2X52232
559	34	5	6	2X52362
560	35	4	6	2X52392
561	37	2	6	2X52422
562	21	18	6	2X52454
563	33	6	6	2X52619
564	36	3	6	2X52654
565	34	5	6	2X52775
566	36	3	6	2X52784
567	28	11	6	2X52980
568	31	8	6	2X53002
569	28	11	6	2X53084
570	23	16	6	2X53309
571	35	4	6	2X53362
572	24	15	6	2X53490
573	25	14	6	2X53494
574	21	18	6	2X53525
575	33	6	6	2X53694
576	27	12	6	2X53699
577	31	8	6	2X53821
578	25	14	6	2X53861
579	36	3	6	2X54085
580	33	6	6	2X54106
581	21	18	6	2X54121
582	37	2	6	2X54135
583	36	3	6	2X54159
584	34	5	6	2X54210
585	19	20	6	2X54527
586	24	15	6	2X54574
587	35	4	6	2X54599
588	34	5	6	2X54669
589	29	10	6	2X54706
590	37	2	6	2X54709
591	37	2	6	2X54822
592	37	2	6	2X54825
593	37	2	6	2X54842
594	37	2	6	2X54853
595	36	3	6	2X54857
596	33	6	6	2X54885
597	35	4	6	2X54911
598	36	3	6	2X54918
599	33	6	6	2X54955
600	27	12	6	2X54957
601	29	10	6	2X54963
602	28	11	6	2X55222
603	37	2	6	2X55306
604	29	10	6	2X55578
605	36	3	6	2X55626
606	37	2	6	2X55692
607	36	3	6	2X55836
608	37	2	6	2X55850
609	31	8	6	2X55982
610	34	5	6	2X55985
611	24	15	6	2X56073
612	29	10	6	2X56163
613	32	7	6	2X56213
614	36	3	6	2X56256
615	32	7	6	2X56293
616	36	3	6	2X56298
617	37	2	6	2X56355
618	36	3	6	2X56393
619	19	20	6	2X56534
620	34	5	6	2X56554
621	36	3	6	2X56663
622	21	18	6	2X56664
623	36	3	6	2X56694
624	26	13	6	2X56789
625	35	4	6	2X56834
626	17	22	6	2X56838
627	37	2	6	2X56966
628	26	13	6	2X57059
629	37	2	6	2X57064
630	36	3	6	2X57159
631	37	2	6	2X57163
632	37	2	6	2X57208
633	36	3	6	2X57239
634	37	2	6	2X57263
635	34	5	6	2X57272
636	30	9	6	2X57348
637	28	11	6	2X57369
638	37	2	6	2X57438
639	37	2	6	2X57448
640	34	5	6	2X57450
641	28	11	6	2X57524
642	27	12	6	2X57536
643	34	5	6	2X57538
644	37	2	6	2X57600
645	37	2	6	2X57626
646	37	2	6	2X57628
647	37	2	6	2X57642
648	36	3	6	2X57662
649	34	5	6	2X57681
650	37	2	6	2X57694
651	36	3	6	2X57804
652	36	3	6	2X57816
653	32	7	6	2X57822
654	27	12	6	2X57851
655	23	16	6	2X57857
656	34	5	6	2X57865
657	34	5	6	2X57904
658	19	20	6	2X57920
659	22	17	6	2X57965
660	24	15	6	2X58076
661	36	3	6	2X58245
662	11	28	6	2X58269
663	36	3	6	2X58288
664	37	2	6	2X58310
665	37	2	6	2X58311
666	34	5	6	2X58366
667	33	6	6	2X58384
668	30	9	6	2X58411
669	37	2	6	2X58415
670	36	3	6	2X58452
671	30	9	6	2X58476
672	36	3	6	2X58682
673	29	10	6	2X58686
674	29	10	6	2X58737
675	36	3	6	2X58765
676	37	2	6	2X58820
677	32	7	6	2X58846
678	15	24	6	2X58876
679	31	8	6	2X58901
680	32	7	6	2X58931
681	14	25	6	2X58965
682	35	4	6	2X58982
683	34	5	6	2X59004
684	37	2	6	2X59033
685	33	6	6	2X59070
686	36	3	6	2X59106
687	36	3	6	2X59193
688	31	8	6	2X59216
689	31	8	6	2X59243
690	37	2	6	2X59267
691	35	4	6	2X59296
692	37	2	6	2X59345
693	27	12	6	2X59551
694	29	10	6	2X59612
695	34	5	6	2X59634
696	24	15	6	2X59718
697	19	20	6	2X59722
698	37	2	6	2X59736
699	35	4	6	2X59746
700	32	7	6	2X59786
701	37	2	6	2X59888
702	27	12	6	2X59930
703	29	10	6	2X60015
704	37	2	6	2X60063
705	37	2	6	2X60072
706	37	2	6	2X60086
707	35	4	6	2X60106
708	37	2	6	2X60124
709	22	17	6	2X60130
710	34	5	6	2X60137
711	26	13	6	2X60466
712	35	4	6	2X60830
713	21	18	6	2X61269
714	26	13	6	2X61504
715	36	3	6	2X61975
716	32	7	6	2X62009
717	32	7	6	2X62049
718	37	2	6	2X62232
719	24	15	6	2X62406
720	16	23	6	2X62408
721	25	14	6	2X62546
722	37	2	6	2X62550
723	35	4	6	2X62552
724	31	8	6	2X62610
725	26	13	6	2X63096
726	35	4	6	2X63392
727	37	2	6	2X63480
728	31	8	6	2X63500
729	37	2	6	2X63501
730	26	13	6	2X63790
731	35	4	6	2X63901
732	18	21	6	2X63905
733	31	8	6	2X64039
734	34	5	6	2X64135
735	26	13	6	2X64152
736	19	20	6	2X64388
737	30	9	6	2X64996
738	37	2	6	2X65664
739	37	2	6	2X65675
740	30	9	6	2X65913
741	31	8	6	2X66012
742	37	2	6	2X66948
743	32	7	6	2X66950
744	36	3	6	2X67009
745	36	3	6	2X67469
746	33	6	6	2X67941
747	30	9	6	2X67972
748	21	18	6	2X68246
749	22	17	6	2X68339
750	41	2	2	3X68625
751	39	4	2	3X68733
752	36	7	2	3X69020
753	16	27	2	3X69119
754	15	28	2	3X69284
755	40	3	2	3X69356
756	40	3	2	3X69363
757	38	5	2	3X69460
758	14	29	2	3X69712
759	33	10	2	3X70153
760	41	2	2	3X70156
761	33	10	2	3X70173
762	24	19	2	3X70263
763	23	20	2	3X70382
764	20	23	2	3X70387
765	32	11	2	3X70430
766	41	2	2	3X70601
767	40	3	2	3X70890
768	11	32	2	3X71250
769	9	34	2	3X71748
770	41	2	2	3X72667
771	25	18	2	3X72851
772	40	3	2	3X73066
773	41	2	2	3X73072
774	31	12	2	3X73122
775	40	3	2	3X73343
776	24	19	2	3X73363
777	40	3	2	3X73419
778	26	17	2	3X73430
779	17	26	2	3X73545
780	11	32	2	3X73552
781	17	26	2	3X73713
782	24	19	2	3X73715
783	23	20	2	3X73717
784	41	2	2	3X73749
785	41	2	2	3X73761
786	41	2	2	3X73813
787	12	31	2	3X73818
788	15	28	2	3X73827
789	41	2	2	3X73858
790	17	26	2	3X73881
791	31	12	2	3X73886
792	32	11	2	3X74015
793	39	4	2	3X74016
794	40	3	2	3X74062
795	9	34	2	3X74063
796	11	32	2	3X74068
797	18	25	2	3X74069
798	17	26	2	3X74070
799	37	6	2	3X74081
800	26	17	2	3X74369
801	12	31	2	3X74627
802	16	27	2	4X75012
803	18	25	2	4X75219
804	28	15	2	4X75632
805	10	33	2	4X75646
806	39	4	2	4X75655
