core	outsider	nonsep	gene.name
824	6	34	5	4X78123
825	31	3	11	4X78129
826	19	7	19	4X78332
827	19	7	19	4X78365
828	37	3	5	4X78388
829	30	3	12	4X78424
830	8	34	3	4X78558
831	14	23	8	4X78843
832	31	4	10	4X79030
833	26	4	15	4X79032
834	25	6	14	4X79244
835	29	5	11	4X79281
836	12	24	9	4X79479
837	11	25	9	4X79652
838	37	2	6	4X79667
839	28	3	14	4X79702
840	34	2	9	4X79743
841	40	2	3	4X79751
842	20	10	15	4X79772
843	19	7	19	4X80056
844	26	7	12	4X80173
845	10	27	8	4X80183
846	31	3	11	4X80192
847	13	21	11	4X80303
848	8	27	10	4X80469
849	16	10	19	4X80473
850	12	27	6	4X80603
851	12	24	9	4X80607
852	29	4	12	4X80643
853	29	5	11	4X80754
854	18	11	16	4X80755
855	29	2	14	4X80756
856	21	6	18	4X80851
857	23	7	15	4X80947
858	23	7	15	4X81021
859	26	7	12	4X81114
860	18	12	15	5X81346
861	20	6	19	5X81379
862	18	3	24	5X81431
863	21	4	20	5X81514
864	18	10	17	5X81516
865	28	2	15	5X81613
866	20	6	19	5X81645
867	33	6	6	5X81661
868	17	6	22	5X81938
869	20	4	21	5X82591
870	26	5	14	5X82638
871	17	4	24	5X82640
872	14	16	15	5X82671
873	16	6	23	5X82732
874	13	17	15	5X82903
875	24	3	18	5X83064
876	28	6	11	5X83352
877	17	6	22	5X83442
878	20	12	13	5X83657
879	22	3	20	5X83755
880	36	2	7	5X83963
881	13	23	9	5X84126
882	24	6	15	5X84183
883	21	2	22	5X84243
884	31	3	11	5X84251
885	29	2	14	5X84309
886	13	5	27	5X84397
887	28	3	14	5X84555
888	24	4	17	5X84562
889	25	11	9	5X84572
890	24	2	19	5X84702
891	27	2	16	5X84737
892	17	10	18	5X84890
893	21	5	19	5X84905
894	17	5	23	5X85205
895	22	2	21	5X85809
896	20	7	18	5X85826
897	19	6	20	5X85836
898	31	2	12	5X85981
899	22	3	20	5X86174
900	23	2	20	5X86334
901	23	5	17	5X86372
902	14	14	17	5X86422
903	23	3	19	5X86560
904	24	3	18	5X86802
905	15	9	21	5X86918
906	31	2	12	5X87531
907	17	8	20	5X87577
908	20	4	21	5X87675
909	28	5	12	5X87797
910	24	2	19	5X87816
911	23	2	20	5X87821
912	18	10	17	5X87916
913	26	3	16	5X87921
914	17	9	19	5X88019
915	30	3	12	5X88038
916	24	6	15	5X88040
917	21	4	20	5X88043
918	16	8	21	5X88233
919	30	3	12	5X88252
920	22	5	18	5X88254
921	16	8	21	5X88281
922	24	6	15	5X88318
923	18	13	14	5X88667
924	26	9	10	5X88735
925	26	3	16	5X88880
926	31	2	12	5X88942
927	17	4	24	5X89107
928	20	9	16	5X89166
929	20	4	21	5X89275
930	27	4	14	5X89283
931	13	18	14	5X89596
932	14	14	17	5X89603
933	20	2	23	5X89649
934	20	7	18	5X90197
935	18	14	13	5X90202
936	30	2	13	5X90236
937	16	13	16	5X90334
938	18	5	22	5X90401
939	11	18	16	5X91164
940	17	11	17	5X91564
941	9	19	17	5X91577
942	12	15	18	5X91928
943	14	15	16	5X91957
944	13	10	22	5X92174
945	23	3	19	5X92289
946	16	6	23	5X92749
947	27	4	14	5X92908
948	16	14	15	5X93349
949	13	11	21	5X93919
950	19	8	18	5X93998
951	18	3	24	5X94097
952	20	3	22	5X94178
953	18	3	24	5X94242
954	22	3	20	5X94298
955	23	4	18	5X94522
956	23	2	20	5X94549
957	21	5	19	5X94613
958	17	17	11	5X94888
959	29	2	14	5X94944
960	26	3	16	5X95143
961	12	19	14	5X95426
962	12	19	14	5X95468
963	25	3	17	5X95579
964	18	4	23	5X95600
965	23	5	17	5X95623
966	12	22	11	5X95669
967	33	4	8	5X95684
968	31	2	12	5X95724
969	30	4	11	5X95872
970	20	6	19	5X96283
971	26	2	17	5X96291
972	26	4	15	5X96396
973	18	13	14	5X96522
974	29	2	14	5X96548
975	20	5	20	5X96881
976	17	8	20	5X96933
977	20	9	16	5X96959
978	23	10	12	5X96970
979	27	6	12	5X96980
980	35	2	8	5X96991
981	27	5	13	5X96997
982	33	2	10	5X97001
983	19	10	16	5X97361
984	25	3	17	5X97371
985	13	13	19	5X97821
986	29	2	14	5X97827
987	7	22	16	5X97940
988	22	4	19	5X98112
989	12	9	24	5X98114
990	25	2	18	5X98117
991	33	5	7	5X98319
992	6	25	14	5X98396
993	17	2	26	5X98655
994	14	15	16	5X98871
995	27	4	14	5X98895
996	16	7	22	5X98974
997	22	9	14	5X99159
998	11	25	9	5X99415
999	19	4	22	5X99609
1000	33	4	8	5X99698
1001	14	11	20	5X99721
1002	14	7	24	5X99738
1003	14	11	20	5X99849
1004	24	3	18	5X99854
1005	20	3	22	5X100160
1006	20	4	21	5X100280
1007	14	16	15	5X100899
1008	11	16	18	5X100961
1009	14	16	15	5X101133
1010	13	11	21	5X101411
1011	11	18	16	5X101722
1012	12	22	11	5X101737
1013	20	8	17	5X101740
1014	16	5	24	5X101770
1015	25	3	17	5X101832
1016	33	5	7	5X102769
1017	17	3	25	5X102782
1018	27	3	15	5X102796
1019	18	19	8	5X102903
1020	15	6	24	5X103072
1021	22	6	17	5X103522
1022	15	16	14	5X103534
1023	23	6	16	5X103569
1024	12	16	17	5X103625
1025	16	2	27	5X103651
1026	33	2	10	5X103671
1027	25	2	18	5X103769
1028	32	2	11	5X104048
1029	22	2	21	5X104079
1030	18	7	20	5X104161
1031	23	7	15	5X104282
1032	6	22	17	5X104323
1033	33	3	9	5X104443
1034	16	12	17	5X104625
1035	28	2	15	5X104669
1036	17	5	23	5X104924
1037	37	2	6	5X105082
1038	16	3	26	5X105298
1039	21	13	11	5X105319
1040	12	7	26	5X105354
1041	30	2	13	5X105584
1042	11	8	26	5X106122
1043	16	14	15	5X106202
1044	15	7	23	5X106266
1045	11	15	19	5X106531
1046	12	14	19	5X106888
1047	13	12	20	5X106903
1048	26	2	17	5X106927
1049	27	2	16	5X107970
1050	34	3	8	5X108101
1051	20	5	20	5X109148
1052	12	17	16	5X109151
1053	10	25	10	5X109471
1054	30	5	10	5X109483
1055	15	13	17	5X109819
1056	33	5	7	5X110129
1057	15	5	25	5X110301
1058	21	9	15	5X110324
1059	31	4	10	5X110638
1060	29	3	13	5X111000
1061	18	3	24	5X111007
1062	13	4	28	5X111040
1063	29	2	14	5X111179
1064	25	3	17	5X111186
1065	34	2	9	5X111197
1066	33	2	10	5X111204
1067	14	11	20	5X111312
